Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT
186,2395,WSA,EFSA0087397,FLXI,3.0,20/11/16,2016,100.9,28/10/16,Friday,WEEKDAY,3,14/01/17,2017,21/09/17
187,9297,WSA,EFSA0087311,FLXI,3.0,16/11/16,2016,88.0,28/10/16,Friday,WEEKDAY,3,15/01/17,2017,21/09/17
188,3815,WSA,EFSA0087603,FLXI,7.0,27/11/16,2016,280.0,28/10/16,Friday,WEEKDAY,3,18/01/17,2017,21/09/17
189,10238,WSA,EFSA0087461,MIIS,,22/11/16,2016,100.0,28/10/16,Friday,WEEKDAY,3,20/01/17,2017,21/09/17
190,7796,WSA,EFSA0087625,BIRT,,27/11/16,2016,8.4,28/10/16,Friday,WEEKDAY,3,20/01/17,2017,21/09/17
191,5295,WSA,EFSA0087904,FLXI,4.0,04/12/16,2016,459.0,28/10/16,Friday,WEEKDAY,3,20/01/17,2017,21/09/17
192,5049,WSA,EFSA0087595,BIRT,,26/11/16,2016,9.0,28/10/16,Friday,WEEKDAY,3,21/01/17,2017,21/09/17
193,1837,WSA,EFSA0087700,FLXI,3.0,29/11/16,2016,499.0,28/10/16,Friday,WEEKDAY,3,27/01/17,2017,21/09/17
194,7868,WSA,EFSA0087907,FLXI,3.0,04/12/16,2016,470.0,28/10/16,Friday,WEEKDAY,3,02/02/17,2017,21/09/17
195,7021,WSA,EFSA0087195,FLXI,7.0,08/11/16,2016,31.9,29/10/16,Saturday,HOLIDAY,3,03/01/17,2017,21/09/17
196,9729,WSA,EFSA0087298,BIRT,,15/11/16,2016,9.9,29/10/16,Saturday,HOLIDAY,3,03/01/17,2017,21/09/17
197,6743,WSA,EFSA0087325,FLXI,7.0,17/11/16,2016,242.0,29/10/16,Saturday,HOLIDAY,3,03/01/17,2017,21/09/17
198,7883,WSA,EFSA0087905,FLXI,3.0,04/12/16,2016,455.0,29/10/16,Saturday,HOLIDAY,3,03/01/17,2017,21/09/17
199,4096,WSA,EFSA0087322,FLXI,6.0,17/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,04/01/17,2017,21/09/17
200,5946,WSA,EFSA0087559,FLXI,3.0,25/11/16,2016,75.6,29/10/16,Saturday,HOLIDAY,3,04/01/17,2017,21/09/17
201,10042,WSA,EFSA0087304,FLXI,4.0,16/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,05/01/17,2017,21/09/17
202,10809,WSA,EFSA0087416,FLXI,3.0,21/11/16,2016,400.0,29/10/16,Saturday,HOLIDAY,3,05/01/17,2017,21/09/17
203,9402,WSA,EFSA0087590,BIRT,,26/11/16,2016,30.0,29/10/16,Saturday,HOLIDAY,3,06/01/17,2017,21/09/17
204,8484,WSA,EFSA0087395,FLXI,3.0,20/11/16,2016,128.5,29/10/16,Saturday,HOLIDAY,3,07/01/17,2017,21/09/17
205,9486,WSA,EFSA0087318,FLXI,1.0,17/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,08/01/17,2017,21/09/17
206,8053,WSA,EFSA0087427,MIIS,,21/11/16,2016,100.0,29/10/16,Saturday,HOLIDAY,3,08/01/17,2017,21/09/17
207,6931,WSA,EFSA0087511,FLXI,7.0,24/11/16,2016,400.0,29/10/16,Saturday,HOLIDAY,3,08/01/17,2017,21/09/17
208,9899,WSA,EFSA0087792,FLXI,4.0,01/12/16,2016,480.0,29/10/16,Saturday,HOLIDAY,3,08/01/17,2017,21/09/17
209,5169,WSA,EFSA0087513,FLXI,3.0,24/11/16,2016,240.0,29/10/16,Saturday,HOLIDAY,3,09/01/17,2017,21/09/17
210,7918,WSA,EFSA0087505,BIRT,,23/11/16,2016,16.0,29/10/16,Saturday,HOLIDAY,3,10/01/17,2017,21/09/17
211,10980,WSA,EFSA0087343,FLXI,1.0,18/11/16,2016,377.0,29/10/16,Saturday,HOLIDAY,3,11/01/17,2017,21/09/17
212,2443,WSA,EFSA0087438,BIRT,,21/11/16,2016,30.0,29/10/16,Saturday,HOLIDAY,3,11/01/17,2017,21/09/17
213,9273,WSA,EFSA0087385,FLXI,2.0,20/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,12/01/17,2017,21/09/17
214,8579,WSA,EFSA0087464,FLXI,3.0,22/11/16,2016,85.6,29/10/16,Saturday,HOLIDAY,3,14/01/17,2017,21/09/17
215,8645,WSA,EFSA0087445,BIRT,,21/11/16,2016,10.5,29/10/16,Saturday,HOLIDAY,3,15/01/17,2017,21/09/17
216,7746,WSA,EFSA0087560,FLXI,3.0,25/11/16,2016,59.8,29/10/16,Saturday,HOLIDAY,3,19/01/17,2017,21/09/17
217,9563,WSA,EFSA0087648,MIIS,,28/11/16,2016,100.0,29/10/16,Saturday,HOLIDAY,3,19/01/17,2017,21/09/17
218,3341,WSA,EFSA0088088,FLXI,3.0,08/12/16,2016,495.0,29/10/16,Saturday,HOLIDAY,3,22/01/17,2017,21/09/17
219,9859,WSA,EFSA0088034,FLXI,6.0,07/12/16,2016,466.0,29/10/16,Saturday,HOLIDAY,3,01/02/17,2017,21/09/17
220,9594,WSA,EFSA0087535,BIRT,,24/11/16,2016,3.6,30/10/16,Sunday,WEEKEND,3,03/01/17,2017,21/09/17
221,2950,WSA,EFSA0087165,BIRT,,05/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,04/01/17,2017,21/09/17
222,1928,WSA,EFSA0087212,FLXI,5.0,10/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,04/01/17,2017,21/09/17
223,10368,WSA,EFSA0087199,FLXI,4.0,09/11/16,2016,150.0,30/10/16,Sunday,WEEKEND,3,07/01/17,2017,21/09/17
224,8556,WSA,EFSA0087256,FLXI,2.0,13/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,07/01/17,2017,21/09/17
225,2123,WSA,EFSA0087319,FLXI,4.0,17/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,08/01/17,2017,21/09/17
226,8487,WSA,EFSA0087357,FLXI,7.0,18/11/16,2016,29.0,30/10/16,Sunday,WEEKEND,3,09/01/17,2017,21/09/17
227,8382,WSA,EFSA0087587,BIRT,,26/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,09/01/17,2017,21/09/17
228,1457,WSA,EFSA0087463,FLXI,5.0,22/11/16,2016,95.04,30/10/16,Sunday,WEEKEND,3,10/01/17,2017,21/09/17
229,2583,WSA,EFSA0087657,FLXI,7.0,28/11/16,2016,40.24,30/10/16,Sunday,WEEKEND,3,10/01/17,2017,21/09/17
230,9984,WSA,EFSA0087581,MIIS,,26/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,11/01/17,2017,21/09/17
231,7455,WSA,EFSA0087638,FLXI,3.0,28/11/16,2016,375.63,30/10/16,Sunday,WEEKEND,3,11/01/17,2017,21/09/17
232,6234,WSA,EFSA0087738,BIRT,,30/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,11/01/17,2017,21/09/17
233,8044,WSA,EFSA0087327,FLXI,5.0,17/11/16,2016,161.0,30/10/16,Sunday,WEEKEND,3,16/01/17,2017,21/09/17
234,3763,WSA,EFSA0087392,FLXI,4.0,20/11/16,2016,280.0,30/10/16,Sunday,WEEKEND,3,16/01/17,2017,21/09/17
235,6382,WSA,EFSA0087727,MIIS,,30/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,16/01/17,2017,21/09/17
236,2092,WSA,EFSA0087602,FLXI,5.0,27/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,19/01/17,2017,21/09/17
237,9558,WSA,EFSA0087669,BIRT,,28/11/16,2016,4.5,30/10/16,Sunday,WEEKEND,3,24/01/17,2017,21/09/17
238,8633,WSA,EFSA0087950,FLXI,1.0,05/12/16,2016,488.0,30/10/16,Sunday,WEEKEND,3,24/01/17,2017,21/09/17
239,4071,WSA,EFSA0087684,MIIS,,29/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,27/01/17,2017,21/09/17
240,2390,WSA,EFSA0087160,FLXI,4.0,04/11/16,2016,321.27,31/10/16,Monday,WEEKDAY,3,01/01/17,2017,21/09/17
241,2734,WSA,EFSA0087200,MIIS,,09/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,01/01/17,2017,21/09/17
242,9563,WSA,EFSA0087260,FLXI,3.0,13/11/16,2016,122.0,31/10/16,Monday,WEEKDAY,3,02/01/17,2017,21/09/17
243,5271,WSA,EFSA0087483,FLXI,4.0,23/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,02/01/17,2017,21/09/17
244,6379,WSA,EFSA0087547,FLXI,3.0,25/11/16,2016,150.0,31/10/16,Monday,WEEKDAY,3,04/01/17,2017,21/09/17
245,1760,WSA,EFSA0087707,FLXI,5.0,30/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,04/01/17,2017,21/09/17
246,9431,WSA,EFSA0087429,MIIS,,21/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,05/01/17,2017,21/09/17
247,1874,WSA,EFSA0087758,FLXI,1.0,01/12/16,2016,499.0,31/10/16,Monday,WEEKDAY,3,05/01/17,2017,21/09/17
248,6573,WSA,EFSA0087213,FLXI,5.0,10/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,08/01/17,2017,21/09/17
249,1554,WSA,EFSA0087376,BIRT,,19/11/16,2016,30.0,31/10/16,Monday,WEEKDAY,3,08/01/17,2017,21/09/17
250,3677,WSA,EFSA0087360,BIRT,,18/11/16,2016,4.5,31/10/16,Monday,WEEKDAY,3,10/01/17,2017,21/09/17
251,5890,WSA,EFSA0087712,FLXI,2.0,30/11/16,2016,250.0,31/10/16,Monday,WEEKDAY,3,13/01/17,2017,21/09/17
252,8476,WSA,EFSA0087350,FLXI,7.0,18/11/16,2016,75.92,31/10/16,Monday,WEEKDAY,3,16/01/17,2017,21/09/17
253,2126,WSA,EFSA0087583,MIIS,,26/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,17/01/17,2017,21/09/17
254,4438,WSA,EFSA0087634,FLXI,3.0,28/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,21/01/17,2017,21/09/17
255,5730,WSA,EFSA0088129,FLXI,2.0,09/12/16,2016,454.0,31/10/16,Monday,WEEKDAY,3,21/01/17,2017,21/09/17
256,3473,WSA,EFSA0088130,FLXI,3.0,09/12/16,2016,492.0,31/10/16,Monday,WEEKDAY,3,23/01/17,2017,21/09/17
257,5870,WSA,EFSA0087647,MIIS,,28/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,27/01/17,2017,21/09/17
258,11758,WSA,EFSA0087984,FLXI,3.0,06/12/16,2016,495.0,31/10/16,Monday,WEEKDAY,3,30/01/17,2017,21/09/17
259,8779,WSA,EFSA0087850,FLXI,7.0,03/12/16,2016,455.0,31/10/16,Monday,WEEKDAY,3,01/02/17,2017,21/09/17
260,2944,WSA,EFSA0087257,FLXI,5.0,13/11/16,2016,500.0,01/11/16,Tuesday,WEEKDAY,3,01/01/17,2017,21/09/17
261,5729,WSA,EFSA0087379,BIRT,,19/11/16,2016,6.0,01/11/16,Tuesday,WEEKDAY,3,01/01/17,2017,21/09/17
262,7384,WSA,EFSA0087324,FLXI,4.0,17/11/16,2016,400.0,01/11/16,Tuesday,WEEKDAY,3,02/01/17,2017,21/09/17
263,4575,WSA,EFSA0087908,FLXI,2.0,04/12/16,2016,461.0,01/11/16,Tuesday,WEEKDAY,3,02/01/17,2017,21/09/17
264,9402,WSA,EFSA0087910,FLXI,8.0,04/12/16,2016,486.0,01/11/16,Tuesday,WEEKDAY,3,02/01/17,2017,21/09/17
265,7828,WSA,EFSA0087193,MIIS,,08/11/16,2016,100.0,01/11/16,Tuesday,WEEKDAY,3,03/01/17,2017,21/09/17
266,4887,WSA,EFSA0087494,MIIS,,23/11/16,2016,100.0,01/11/16,Tuesday,WEEKDAY,3,03/01/17,2017,21/09/17
267,6635,WSA,EFSA0087642,FLXI,2.0,28/11/16,2016,171.2,01/11/16,Tuesday,WEEKDAY,3,03/01/17,2017,21/09/17
268,9204,WSA,EFSA0087288,FLXI,1.0,15/11/16,2016,500.0,01/11/16,Tuesday,WEEKDAY,3,04/01/17,2017,21/09/17
269,2191,WSA,EFSA0087192,FLXI,3.0,08/11/16,2016,110.24,01/11/16,Tuesday,WEEKDAY,3,05/01/17,2017,21/09/17
270,6357,WSA,EFSA0087230,BIRT,,11/11/16,2016,30.0,01/11/16,Tuesday,WEEKDAY,3,06/01/17,2017,21/09/17
271,10110,WSA,EFSA0087386,FLXI,4.0,20/11/16,2016,500.0,01/11/16,Tuesday,WEEKDAY,3,09/01/17,2017,21/09/17
272,9372,WSA,EFSA0087675,FLXI,7.0,29/11/16,2016,500.0,01/11/16,Tuesday,WEEKDAY,3,09/01/17,2017,21/09/17
273,7317,WSA,EFSA0087428,MIIS,,21/11/16,2016,100.0,01/11/16,Tuesday,WEEKDAY,3,11/01/17,2017,21/09/17
274,2053,WSA,EFSA0087487,FLXI,1.0,23/11/16,2016,338.0,01/11/16,Tuesday,WEEKDAY,3,14/01/17,2017,21/09/17
275,11479,WSA,EFSA0087693,BIRT,,29/11/16,2016,28.8,01/11/16,Tuesday,WEEKDAY,3,16/01/17,2017,21/09/17
276,6318,WSA,EFSA0087622,BIRT,,27/11/16,2016,30.0,01/11/16,Tuesday,WEEKDAY,3,18/01/17,2017,21/09/17
277,3449,WSA,EFSA0087729,FLXI,1.0,30/11/16,2016,75.0,01/11/16,Tuesday,WEEKDAY,3,29/01/17,2017,21/09/17
278,2617,WSA,EFSA0087172,MIIS,,06/11/16,2016,100.0,02/11/16,Wednesday,WEEKDAY,3,03/01/17,2017,21/09/17
279,8112,WSA,EFSA0087170,FLXI,7.0,06/11/16,2016,199.0,02/11/16,Wednesday,WEEKDAY,3,04/01/17,2017,21/09/17
280,9314,WSA,EFSA0087180,FLXI,1.0,07/11/16,2016,500.0,02/11/16,Wednesday,WEEKDAY,3,04/01/17,2017,21/09/17
281,5276,WSA,EFSA0087217,BIRT,,10/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,04/01/17,2017,21/09/17
282,5359,WSA,EFSA0087265,BIRT,,13/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,04/01/17,2017,21/09/17
283,5879,WSA,EFSA0087242,MIIS,,12/11/16,2016,100.0,02/11/16,Wednesday,WEEKDAY,3,05/01/17,2017,21/09/17
284,9697,WSA,EFSA0087574,FLXI,5.0,26/11/16,2016,500.0,02/11/16,Wednesday,WEEKDAY,3,05/01/17,2017,21/09/17
285,10253,WSA,EFSA0087367,FLXI,1.0,19/11/16,2016,472.0,02/11/16,Wednesday,WEEKDAY,3,06/01/17,2017,21/09/17
286,7770,WSA,EFSA0087949,FLXI,5.0,05/12/16,2016,489.0,02/11/16,Wednesday,WEEKDAY,3,06/01/17,2017,21/09/17
287,7959,WSA,EFSA0087459,MIIS,,22/11/16,2016,100.0,02/11/16,Wednesday,WEEKDAY,3,07/01/17,2017,21/09/17
288,5927,WSA,EFSA0087263,BIRT,,13/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,08/01/17,2017,21/09/17
289,4619,WSA,EFSA0087250,BIRT,,12/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,09/01/17,2017,21/09/17
290,5680,WSA,EFSA0088033,FLXI,5.0,07/12/16,2016,470.0,02/11/16,Wednesday,WEEKDAY,3,10/01/17,2017,21/09/17
291,4879,WSA,EFSA0087258,FLXI,7.0,13/11/16,2016,500.0,02/11/16,Wednesday,WEEKDAY,3,11/01/17,2017,21/09/17
292,5287,WSA,EFSA0087406,BIRT,,20/11/16,2016,10.0,02/11/16,Wednesday,WEEKDAY,3,11/01/17,2017,21/09/17
293,9332,WSA,EFSA0087331,BIRT,,17/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,12/01/17,2017,21/09/17
294,4161,WSA,EFSA0087655,FLXI,7.0,28/11/16,2016,99.62,02/11/16,Wednesday,WEEKDAY,3,12/01/17,2017,21/09/17
295,8642,WSA,EFSA0087814,FLXI,3.0,02/12/16,2016,40.0,02/11/16,Wednesday,WEEKDAY,3,13/01/17,2017,21/09/17
296,7932,WSA,EFSA0087309,MIIS,,16/11/16,2016,100.0,02/11/16,Wednesday,WEEKDAY,3,15/01/17,2017,21/09/17
297,8835,WSA,EFSA0087473,BIRT,,22/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,15/01/17,2017,21/09/17
298,6444,WSA,EFSA0087690,BIRT,,29/11/16,2016,30.0,02/11/16,Wednesday,WEEKDAY,3,18/01/17,2017,21/09/17
299,11213,WSA,EFSA0088032,FLXI,7.0,07/12/16,2016,467.0,02/11/16,Wednesday,WEEKDAY,3,19/01/17,2017,21/09/17
300,10141,WSA,EFSA0087985,FLXI,3.0,06/12/16,2016,496.0,02/11/16,Wednesday,WEEKDAY,3,03/02/17,2017,21/09/17
301,9159,WSA,EFSA0088090,FLXI,8.0,08/12/16,2016,480.0,02/11/16,Wednesday,WEEKDAY,3,05/02/17,2017,21/09/17
302,11208,WSA,EFSA0088127,FLXI,8.0,09/12/16,2016,452.0,02/11/16,Wednesday,WEEKDAY,3,05/02/17,2017,21/09/17
303,3106,WSA,EFSA0087380,BIRT,,19/11/16,2016,5.6,03/11/16,Thursday,WEEKDAY,3,01/01/17,2017,21/09/17
304,5019,WSA,EFSA0087680,FLXI,4.0,29/11/16,2016,160.0,03/11/16,Thursday,WEEKDAY,3,01/01/17,2017,21/09/17
305,11685,WSA,EFSA0088035,FLXI,8.0,07/12/16,2016,499.0,03/11/16,Thursday,WEEKDAY,3,01/01/17,2017,21/09/17
306,8728,WSA,EFSA0087169,FLXI,1.0,06/11/16,2016,260.0,03/11/16,Thursday,WEEKDAY,3,03/01/17,2017,21/09/17
307,2624,WSA,EFSA0087226,FLXI,4.0,11/11/16,2016,500.0,03/11/16,Thursday,WEEKDAY,3,04/01/17,2017,21/09/17
308,11305,WSA,EFSA0088036,MIIS,,07/12/16,2016,101.0,03/11/16,Thursday,WEEKDAY,3,04/01/17,2017,21/09/17
309,4830,WSA,EFSA0087198,FLXI,2.0,09/11/16,2016,350.0,03/11/16,Thursday,WEEKDAY,3,05/01/17,2017,21/09/17
310,3881,WSA,EFSA0087623,BIRT,,27/11/16,2016,30.0,03/11/16,Thursday,WEEKDAY,3,05/01/17,2017,21/09/17
311,4377,WSA,EFSA0087534,FLXI,8.0,24/11/16,2016,11.0,03/11/16,Thursday,WEEKDAY,3,06/01/17,2017,21/09/17
312,1763,WSA,EFSA0087251,FLXI,1.0,12/11/16,2016,18.5,03/11/16,Thursday,WEEKDAY,3,07/01/17,2017,21/09/17
313,10928,WSA,EFSA0087241,MIIS,,12/11/16,2016,100.0,03/11/16,Thursday,WEEKDAY,3,11/01/17,2017,21/09/17
314,10868,WSA,EFSA0087432,MIIS,,21/11/16,2016,100.0,03/11/16,Thursday,WEEKDAY,3,11/01/17,2017,21/09/17
315,1911,WSA,EFSA0087472,BIRT,,22/11/16,2016,30.0,03/11/16,Thursday,WEEKDAY,3,13/01/17,2017,21/09/17
316,5626,WSA,EFSA0087695,BIRT,,29/11/16,2016,12.0,03/11/16,Thursday,WEEKDAY,3,14/01/17,2017,21/09/17
317,4262,WSA,EFSA0088297,FLXI,3.0,12/12/16,2016,476.0,03/11/16,Thursday,WEEKDAY,3,14/01/17,2017,21/09/17
318,1587,WSA,EFSA0087523,MIIS,,24/11/16,2016,100.0,03/11/16,Thursday,WEEKDAY,3,15/01/17,2017,21/09/17
319,3347,WSA,EFSA0087490,FLXI,2.0,23/11/16,2016,147.0,03/11/16,Thursday,WEEKDAY,3,19/01/17,2017,21/09/17
320,11239,WSA,EFSA0087503,MIIS,,23/11/16,2016,25.2,03/11/16,Thursday,WEEKDAY,3,19/01/17,2017,21/09/17
321,9830,WSA,EFSA0087677,FLXI,7.0,29/11/16,2016,259.4,03/11/16,Thursday,WEEKDAY,3,24/01/17,2017,21/09/17
322,4545,WSA,EFSA0088131,FLXI,8.0,09/12/16,2016,470.0,03/11/16,Thursday,WEEKDAY,3,24/01/17,2017,21/09/17
323,4073,WSA,EFSA0087742,BIRT,,30/11/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,01/01/17,2017,21/09/17
324,9909,WSA,EFSA0087441,FLXI,3.0,21/11/16,2016,27.0,04/11/16,Friday,WEEKDAY,3,03/01/17,2017,21/09/17
325,8174,WSA,EFSA0087909,FLXI,2.0,04/12/16,2016,482.0,04/11/16,Friday,WEEKDAY,3,03/01/17,2017,21/09/17
326,8457,WSA,EFSA0087175,MIIS,,06/11/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,04/01/17,2017,21/09/17
327,5528,WSA,EFSA0087335,BIRT,,17/11/16,2016,0.5,04/11/16,Friday,WEEKDAY,3,04/01/17,2017,21/09/17
328,1852,WSA,EFSA0087549,MIIS,,25/11/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,04/01/17,2017,21/09/17
329,4977,WSA,EFSA0087194,MIIS,,08/11/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,05/01/17,2017,21/09/17
330,5286,WSA,EFSA0087485,FLXI,2.0,23/11/16,2016,374.1,04/11/16,Friday,WEEKDAY,3,06/01/17,2017,21/09/17
331,9326,WSA,EFSA0087315,BIRT,,16/11/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,08/01/17,2017,21/09/17
332,8000,WSA,EFSA0087481,FLXI,4.0,23/11/16,2016,500.0,04/11/16,Friday,WEEKDAY,3,08/01/17,2017,21/09/17
333,3030,WSA,EFSA0087225,FLXI,1.0,11/11/16,2016,500.0,04/11/16,Friday,WEEKDAY,3,09/01/17,2017,21/09/17
334,8001,WSA,EFSA0087563,BIRT,,25/11/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,09/01/17,2017,21/09/17
335,8815,WSA,EFSA0087227,FLXI,4.0,11/11/16,2016,260.67,04/11/16,Friday,WEEKDAY,3,10/01/17,2017,21/09/17
336,4065,WSA,EFSA0087819,BIRT,,02/12/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,10/01/17,2017,21/09/17
337,10411,WSA,EFSA0087892,BIRT,,04/12/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,12/01/17,2017,21/09/17
338,3545,WSA,EFSA0087330,MIIS,,17/11/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,13/01/17,2017,21/09/17
339,10163,WSA,EFSA0087377,BIRT,,19/11/16,2016,25.1,04/11/16,Friday,WEEKDAY,3,15/01/17,2017,21/09/17
340,7529,WSA,EFSA0087934,MIIS,,05/12/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,15/01/17,2017,21/09/17
341,2183,WSA,EFSA0087413,FLXI,4.0,21/11/16,2016,500.0,04/11/16,Friday,WEEKDAY,3,16/01/17,2017,21/09/17
342,8694,WSA,EFSA0087439,FLXI,7.0,21/11/16,2016,28.04,04/11/16,Friday,WEEKDAY,3,17/01/17,2017,21/09/17
343,9673,WSA,EFSA0087875,MIIS,,04/12/16,2016,100.0,04/11/16,Friday,WEEKDAY,3,17/01/17,2017,21/09/17
344,4673,WSA,EFSA0087818,BIRT,,02/12/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,18/01/17,2017,21/09/17
345,9655,WSA,EFSA0087530,BIRT,,24/11/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,19/01/17,2017,21/09/17
346,7236,WSA,EFSA0087824,BIRT,,02/12/16,2016,4.5,04/11/16,Friday,WEEKDAY,3,20/01/17,2017,21/09/17
347,4538,WSA,EFSA0088087,FLXI,2.0,08/12/16,2016,455.0,04/11/16,Friday,WEEKDAY,3,21/01/17,2017,21/09/17
348,9905,WSA,EFSA0087739,BIRT,,30/11/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,26/01/17,2017,21/09/17
349,5975,WSA,EFSA0087846,BIRT,,03/12/16,2016,30.0,04/11/16,Friday,WEEKDAY,3,30/01/17,2017,21/09/17
350,6776,WSA,EFSA0087863,FLXI,5.0,04/12/16,2016,375.0,04/11/16,Friday,WEEKDAY,3,02/02/17,2017,21/09/17
351,10521,WSA,EFSA0087216,FLXI,6.0,10/11/16,2016,54.0,05/11/16,Saturday,WEEKEND,3,03/01/17,2017,21/09/17
352,7899,WSA,EFSA0087363,FLXI,1.0,19/11/16,2016,500.0,05/11/16,Saturday,WEEKEND,3,03/01/17,2017,21/09/17
353,8762,WSA,EFSA0087469,FLXI,3.0,22/11/16,2016,42.4,05/11/16,Saturday,WEEKEND,3,04/01/17,2017,21/09/17
354,11111,WSA,EFSA0087951,FLXI,6.0,05/12/16,2016,474.0,05/11/16,Saturday,WEEKEND,3,04/01/17,2017,21/09/17
355,8044,WSA,EFSA0087821,BIRT,,02/12/16,2016,9.0,05/11/16,Saturday,WEEKEND,3,05/01/17,2017,21/09/17
356,1950,WSA,EFSA0087267,BIRT,,13/11/16,2016,30.0,05/11/16,Saturday,WEEKEND,3,06/01/17,2017,21/09/17
357,2657,WSA,EFSA0087354,FLXI,3.0,18/11/16,2016,33.0,05/11/16,Saturday,WEEKEND,3,07/01/17,2017,21/09/17
358,8786,WSA,EFSA0087891,BIRT,,04/12/16,2016,30.0,05/11/16,Saturday,WEEKEND,3,08/01/17,2017,21/09/17
359,8084,WSA,EFSA0087475,BIRT,,22/11/16,2016,14.4,05/11/16,Saturday,WEEKEND,3,09/01/17,2017,21/09/17
360,2017,WSA,EFSA0088089,FLXI,3.0,08/12/16,2016,495.0,05/11/16,Saturday,WEEKEND,3,09/01/17,2017,21/09/17
361,5938,WSA,EFSA0087310,MIIS,,16/11/16,2016,100.0,05/11/16,Saturday,WEEKEND,3,13/01/17,2017,21/09/17
362,2159,WSA,EFSA0087502,BIRT,,23/11/16,2016,30.0,05/11/16,Saturday,WEEKEND,3,13/01/17,2017,21/09/17
363,9454,WSA,EFSA0087953,FLXI,1.0,06/12/16,2016,500.0,05/11/16,Saturday,WEEKEND,3,13/01/17,2017,21/09/17
364,2128,WSA,EFSA0087510,FLXI,1.0,24/11/16,2016,500.0,05/11/16,Saturday,WEEKEND,3,15/01/17,2017,21/09/17
365,4244,WSA,EFSA0087972,MIIS,,06/12/16,2016,100.0,05/11/16,Saturday,WEEKEND,3,20/01/17,2017,21/09/17
366,10598,WSA,EFSA0087604,FLXI,3.0,27/11/16,2016,256.8,05/11/16,Saturday,WEEKEND,3,22/01/17,2017,21/09/17
367,5558,WSA,EFSA0087747,BIRT,,30/11/16,2016,11.0,05/11/16,Saturday,WEEKEND,3,22/01/17,2017,21/09/17
368,9098,WSA,EFSA0087663,BIRT,,28/11/16,2016,30.0,05/11/16,Saturday,WEEKEND,3,24/01/17,2017,21/09/17
369,1589,WSA,EFSA0087849,BIRT,,03/12/16,2016,10.0,05/11/16,Saturday,WEEKEND,3,24/01/17,2017,21/09/17
370,3762,WSA,EFSA0088347,FLXI,8.0,13/12/16,2016,496.0,05/11/16,Saturday,WEEKEND,3,28/01/17,2017,21/09/17
371,1527,WSA,EFSA0087952,FLXI,1.0,06/12/16,2016,500.0,05/11/16,Saturday,WEEKEND,3,30/01/17,2017,21/09/17
372,11540,WSA,EFSA0087202,MIIS,,09/11/16,2016,100.0,06/11/16,Sunday,WEEKEND,3,01/01/17,2017,21/09/17
373,9318,WSA,EFSA0087453,FLXI,7.0,22/11/16,2016,250.0,06/11/16,Sunday,WEEKEND,3,01/01/17,2017,21/09/17
374,8529,WSA,EFSA0087762,FLXI,2.0,01/12/16,2016,100.0,06/11/16,Sunday,WEEKEND,3,01/01/17,2017,21/09/17
