Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT,RISK
181,4705,WSA,EFSA0087307,FLXI,7.0,16/11/16,2016,500.0,28/10/16,Friday,WEEKDAY,3,11/1/17,2017,21/9/17,0
182,2355,WSA,EFSA0087665,BIRT,,28/11/16,2016,30.0,28/10/16,Friday,WEEKDAY,3,11/1/17,2017,21/9/17,0
183,4350,WSA,EFSA0087373,MIIS,,19/11/16,2016,100.0,28/10/16,Friday,WEEKDAY,3,12/1/17,2017,21/9/17,0
184,6116,WSA,EFSA0087520,FLXI,5.0,24/11/16,2016,100.0,28/10/16,Friday,WEEKDAY,3,12/1/17,2017,21/9/17,0
185,8905,WSA,EFSA0087635,FLXI,5.0,28/11/16,2016,500.0,28/10/16,Friday,WEEKDAY,3,12/1/17,2017,21/9/17,0
186,2395,WSA,EFSA0087397,FLXI,3.0,20/11/16,2016,100.9,28/10/16,Friday,WEEKDAY,3,14/1/17,2017,21/9/17,0
187,9297,WSA,EFSA0087311,FLXI,3.0,16/11/16,2016,88.0,28/10/16,Friday,WEEKDAY,3,15/1/17,2017,21/9/17,0
188,3815,WSA,EFSA0087603,FLXI,7.0,27/11/16,2016,280.0,28/10/16,Friday,WEEKDAY,3,18/1/17,2017,21/9/17,0
189,10238,WSA,EFSA0087461,MIIS,,22/11/16,2016,100.0,28/10/16,Friday,WEEKDAY,3,20/1/17,2017,21/9/17,0
190,7796,WSA,EFSA0087625,BIRT,,27/11/16,2016,8.4,28/10/16,Friday,WEEKDAY,3,20/1/17,2017,21/9/17,1
191,5295,WSA,EFSA0087904,FLXI,4.0,4/12/16,2016,459.0,28/10/16,Friday,WEEKDAY,3,20/1/17,2017,21/9/17,1
192,5049,WSA,EFSA0087595,BIRT,,26/11/16,2016,9.0,28/10/16,Friday,WEEKDAY,3,21/1/17,2017,21/9/17,1
193,1837,WSA,EFSA0087700,FLXI,3.0,29/11/16,2016,499.0,28/10/16,Friday,WEEKDAY,3,27/1/17,2017,21/9/17,1
194,7868,WSA,EFSA0087907,FLXI,3.0,4/12/16,2016,470.0,28/10/16,Friday,WEEKDAY,3,2/2/17,2017,21/9/17,1
195,7021,WSA,EFSA0087195,FLXI,7.0,8/11/16,2016,31.9,29/10/16,Saturday,HOLIDAY,3,3/1/17,2017,21/9/17,0
196,9729,WSA,EFSA0087298,BIRT,,15/11/16,2016,9.9,29/10/16,Saturday,HOLIDAY,3,3/1/17,2017,21/9/17,0
197,6743,WSA,EFSA0087325,FLXI,7.0,17/11/16,2016,242.0,29/10/16,Saturday,HOLIDAY,3,3/1/17,2017,21/9/17,0
198,7883,WSA,EFSA0087905,FLXI,3.0,4/12/16,2016,455.0,29/10/16,Saturday,HOLIDAY,3,3/1/17,2017,21/9/17,0
199,4096,WSA,EFSA0087322,FLXI,6.0,17/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,4/1/17,2017,21/9/17,0
200,5946,WSA,EFSA0087559,FLXI,3.0,25/11/16,2016,75.6,29/10/16,Saturday,HOLIDAY,3,4/1/17,2017,21/9/17,0
201,10042,WSA,EFSA0087304,FLXI,4.0,16/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,5/1/17,2017,21/9/17,0
202,10809,WSA,EFSA0087416,FLXI,3.0,21/11/16,2016,400.0,29/10/16,Saturday,HOLIDAY,3,5/1/17,2017,21/9/17,0
203,9402,WSA,EFSA0087590,BIRT,,26/11/16,2016,30.0,29/10/16,Saturday,HOLIDAY,3,6/1/17,2017,21/9/17,0
204,8484,WSA,EFSA0087395,FLXI,3.0,20/11/16,2016,128.5,29/10/16,Saturday,HOLIDAY,3,7/1/17,2017,21/9/17,0
205,9486,WSA,EFSA0087318,FLXI,1.0,17/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,8/1/17,2017,21/9/17,0
206,8053,WSA,EFSA0087427,MIIS,,21/11/16,2016,100.0,29/10/16,Saturday,HOLIDAY,3,8/1/17,2017,21/9/17,0
207,6931,WSA,EFSA0087511,FLXI,7.0,24/11/16,2016,400.0,29/10/16,Saturday,HOLIDAY,3,8/1/17,2017,21/9/17,0
208,9899,WSA,EFSA0087792,FLXI,4.0,1/12/16,2016,480.0,29/10/16,Saturday,HOLIDAY,3,8/1/17,2017,21/9/17,0
209,5169,WSA,EFSA0087513,FLXI,3.0,24/11/16,2016,240.0,29/10/16,Saturday,HOLIDAY,3,9/1/17,2017,21/9/17,0
210,7918,WSA,EFSA0087505,BIRT,,23/11/16,2016,16.0,29/10/16,Saturday,HOLIDAY,3,10/1/17,2017,21/9/17,0
211,10980,WSA,EFSA0087343,FLXI,1.0,18/11/16,2016,377.0,29/10/16,Saturday,HOLIDAY,3,11/1/17,2017,21/9/17,0
212,2443,WSA,EFSA0087438,BIRT,,21/11/16,2016,30.0,29/10/16,Saturday,HOLIDAY,3,11/1/17,2017,21/9/17,0
213,9273,WSA,EFSA0087385,FLXI,2.0,20/11/16,2016,500.0,29/10/16,Saturday,HOLIDAY,3,12/1/17,2017,21/9/17,0
214,8579,WSA,EFSA0087464,FLXI,3.0,22/11/16,2016,85.6,29/10/16,Saturday,HOLIDAY,3,14/1/17,2017,21/9/17,0
215,8645,WSA,EFSA0087445,BIRT,,21/11/16,2016,10.5,29/10/16,Saturday,HOLIDAY,3,15/1/17,2017,21/9/17,0
216,7746,WSA,EFSA0087560,FLXI,3.0,25/11/16,2016,59.8,29/10/16,Saturday,HOLIDAY,3,19/1/17,2017,21/9/17,1
217,9563,WSA,EFSA0087648,MIIS,,28/11/16,2016,100.0,29/10/16,Saturday,HOLIDAY,3,19/1/17,2017,21/9/17,1
218,3341,WSA,EFSA0088088,FLXI,3.0,8/12/16,2016,495.0,29/10/16,Saturday,HOLIDAY,3,22/1/17,2017,21/9/17,1
219,9859,WSA,EFSA0088034,FLXI,6.0,7/12/16,2016,466.0,29/10/16,Saturday,HOLIDAY,3,1/2/17,2017,21/9/17,1
220,9594,WSA,EFSA0087535,BIRT,,24/11/16,2016,3.6,30/10/16,Sunday,WEEKEND,3,3/1/17,2017,21/9/17,0
221,2950,WSA,EFSA0087165,BIRT,,5/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,4/1/17,2017,21/9/17,0
222,1928,WSA,EFSA0087212,FLXI,5.0,10/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,4/1/17,2017,21/9/17,0
223,10368,WSA,EFSA0087199,FLXI,4.0,9/11/16,2016,150.0,30/10/16,Sunday,WEEKEND,3,7/1/17,2017,21/9/17,0
224,8556,WSA,EFSA0087256,FLXI,2.0,13/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,7/1/17,2017,21/9/17,0
225,2123,WSA,EFSA0087319,FLXI,4.0,17/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,8/1/17,2017,21/9/17,0
226,8487,WSA,EFSA0087357,FLXI,7.0,18/11/16,2016,29.0,30/10/16,Sunday,WEEKEND,3,9/1/17,2017,21/9/17,0
227,8382,WSA,EFSA0087587,BIRT,,26/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,9/1/17,2017,21/9/17,0
228,1457,WSA,EFSA0087463,FLXI,5.0,22/11/16,2016,95.04,30/10/16,Sunday,WEEKEND,3,10/1/17,2017,21/9/17,0
229,2583,WSA,EFSA0087657,FLXI,7.0,28/11/16,2016,40.24,30/10/16,Sunday,WEEKEND,3,10/1/17,2017,21/9/17,0
230,9984,WSA,EFSA0087581,MIIS,,26/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,11/1/17,2017,21/9/17,0
231,7455,WSA,EFSA0087638,FLXI,3.0,28/11/16,2016,375.63,30/10/16,Sunday,WEEKEND,3,11/1/17,2017,21/9/17,0
232,6234,WSA,EFSA0087738,BIRT,,30/11/16,2016,30.0,30/10/16,Sunday,WEEKEND,3,11/1/17,2017,21/9/17,0
233,8044,WSA,EFSA0087327,FLXI,5.0,17/11/16,2016,161.0,30/10/16,Sunday,WEEKEND,3,16/1/17,2017,21/9/17,0
234,3763,WSA,EFSA0087392,FLXI,4.0,20/11/16,2016,280.0,30/10/16,Sunday,WEEKEND,3,16/1/17,2017,21/9/17,0
235,6382,WSA,EFSA0087727,MIIS,,30/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,16/1/17,2017,21/9/17,0
236,2092,WSA,EFSA0087602,FLXI,5.0,27/11/16,2016,500.0,30/10/16,Sunday,WEEKEND,3,19/1/17,2017,21/9/17,0
237,9558,WSA,EFSA0087669,BIRT,,28/11/16,2016,4.5,30/10/16,Sunday,WEEKEND,3,24/1/17,2017,21/9/17,1
238,8633,WSA,EFSA0087950,FLXI,1.0,5/12/16,2016,488.0,30/10/16,Sunday,WEEKEND,3,24/1/17,2017,21/9/17,1
239,4071,WSA,EFSA0087684,MIIS,,29/11/16,2016,100.0,30/10/16,Sunday,WEEKEND,3,27/1/17,2017,21/9/17,1
240,2390,WSA,EFSA0087160,FLXI,4.0,4/11/16,2016,321.27,31/10/16,Monday,WEEKDAY,3,1/1/17,2017,21/9/17,0
241,2734,WSA,EFSA0087200,MIIS,,9/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,1/1/17,2017,21/9/17,0
242,9563,WSA,EFSA0087260,FLXI,3.0,13/11/16,2016,122.0,31/10/16,Monday,WEEKDAY,3,2/1/17,2017,21/9/17,0
243,5271,WSA,EFSA0087483,FLXI,4.0,23/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,2/1/17,2017,21/9/17,0
244,6379,WSA,EFSA0087547,FLXI,3.0,25/11/16,2016,150.0,31/10/16,Monday,WEEKDAY,3,4/1/17,2017,21/9/17,0
245,1760,WSA,EFSA0087707,FLXI,5.0,30/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,4/1/17,2017,21/9/17,0
246,9431,WSA,EFSA0087429,MIIS,,21/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,5/1/17,2017,21/9/17,0
247,1874,WSA,EFSA0087758,FLXI,1.0,1/12/16,2016,499.0,31/10/16,Monday,WEEKDAY,3,5/1/17,2017,21/9/17,0
248,6573,WSA,EFSA0087213,FLXI,5.0,10/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,8/1/17,2017,21/9/17,0
249,1554,WSA,EFSA0087376,BIRT,,19/11/16,2016,30.0,31/10/16,Monday,WEEKDAY,3,8/1/17,2017,21/9/17,0
250,3677,WSA,EFSA0087360,BIRT,,18/11/16,2016,4.5,31/10/16,Monday,WEEKDAY,3,10/1/17,2017,21/9/17,0
251,5890,WSA,EFSA0087712,FLXI,2.0,30/11/16,2016,250.0,31/10/16,Monday,WEEKDAY,3,13/1/17,2017,21/9/17,0
252,8476,WSA,EFSA0087350,FLXI,7.0,18/11/16,2016,75.92,31/10/16,Monday,WEEKDAY,3,16/1/17,2017,21/9/17,0
253,2126,WSA,EFSA0087583,MIIS,,26/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,17/1/17,2017,21/9/17,0
254,4438,WSA,EFSA0087634,FLXI,3.0,28/11/16,2016,500.0,31/10/16,Monday,WEEKDAY,3,21/1/17,2017,21/9/17,0
255,5730,WSA,EFSA0088129,FLXI,2.0,9/12/16,2016,454.0,31/10/16,Monday,WEEKDAY,3,21/1/17,2017,21/9/17,1
256,3473,WSA,EFSA0088130,FLXI,3.0,9/12/16,2016,492.0,31/10/16,Monday,WEEKDAY,3,23/1/17,2017,21/9/17,1
257,5870,WSA,EFSA0087647,MIIS,,28/11/16,2016,100.0,31/10/16,Monday,WEEKDAY,3,27/1/17,2017,21/9/17,1
258,11758,WSA,EFSA0087984,FLXI,3.0,6/12/16,2016,495.0,31/10/16,Monday,WEEKDAY,3,30/1/17,2017,21/9/17,1
259,8779,WSA,EFSA0087850,FLXI,7.0,3/12/16,2016,455.0,31/10/16,Monday,WEEKDAY,3,1/2/17,2017,21/9/17,1
260,2944,WSA,EFSA0087257,FLXI,5.0,13/11/16,2016,500.0,1/11/16,Tuesday,WEEKDAY,3,1/1/17,2017,21/9/17,0
261,5729,WSA,EFSA0087379,BIRT,,19/11/16,2016,6.0,1/11/16,Tuesday,WEEKDAY,3,1/1/17,2017,21/9/17,0
262,7384,WSA,EFSA0087324,FLXI,4.0,17/11/16,2016,400.0,1/11/16,Tuesday,WEEKDAY,3,2/1/17,2017,21/9/17,0
263,4575,WSA,EFSA0087908,FLXI,2.0,4/12/16,2016,461.0,1/11/16,Tuesday,WEEKDAY,3,2/1/17,2017,21/9/17,0
264,9402,WSA,EFSA0087910,FLXI,8.0,4/12/16,2016,486.0,1/11/16,Tuesday,WEEKDAY,3,2/1/17,2017,21/9/17,0
265,7828,WSA,EFSA0087193,MIIS,,8/11/16,2016,100.0,1/11/16,Tuesday,WEEKDAY,3,3/1/17,2017,21/9/17,0
266,4887,WSA,EFSA0087494,MIIS,,23/11/16,2016,100.0,1/11/16,Tuesday,WEEKDAY,3,3/1/17,2017,21/9/17,0
267,6635,WSA,EFSA0087642,FLXI,2.0,28/11/16,2016,171.2,1/11/16,Tuesday,WEEKDAY,3,3/1/17,2017,21/9/17,0
268,9204,WSA,EFSA0087288,FLXI,1.0,15/11/16,2016,500.0,1/11/16,Tuesday,WEEKDAY,3,4/1/17,2017,21/9/17,0
269,2191,WSA,EFSA0087192,FLXI,3.0,8/11/16,2016,110.24,1/11/16,Tuesday,WEEKDAY,3,5/1/17,2017,21/9/17,0
270,6357,WSA,EFSA0087230,BIRT,,11/11/16,2016,30.0,1/11/16,Tuesday,WEEKDAY,3,6/1/17,2017,21/9/17,0
271,10110,WSA,EFSA0087386,FLXI,4.0,20/11/16,2016,500.0,1/11/16,Tuesday,WEEKDAY,3,9/1/17,2017,21/9/17,0
272,9372,WSA,EFSA0087675,FLXI,7.0,29/11/16,2016,500.0,1/11/16,Tuesday,WEEKDAY,3,9/1/17,2017,21/9/17,0
273,7317,WSA,EFSA0087428,MIIS,,21/11/16,2016,100.0,1/11/16,Tuesday,WEEKDAY,3,11/1/17,2017,21/9/17,0
274,2053,WSA,EFSA0087487,FLXI,1.0,23/11/16,2016,338.0,1/11/16,Tuesday,WEEKDAY,3,14/1/17,2017,21/9/17,0
275,11479,WSA,EFSA0087693,BIRT,,29/11/16,2016,28.8,1/11/16,Tuesday,WEEKDAY,3,16/1/17,2017,21/9/17,0
276,6318,WSA,EFSA0087622,BIRT,,27/11/16,2016,30.0,1/11/16,Tuesday,WEEKDAY,3,18/1/17,2017,21/9/17,1
277,3449,WSA,EFSA0087729,FLXI,1.0,30/11/16,2016,75.0,1/11/16,Tuesday,WEEKDAY,3,29/1/17,2017,21/9/17,1
278,2617,WSA,EFSA0087172,MIIS,,6/11/16,2016,100.0,2/11/16,Wednesday,WEEKDAY,3,3/1/17,2017,21/9/17,0
279,8112,WSA,EFSA0087170,FLXI,7.0,6/11/16,2016,199.0,2/11/16,Wednesday,WEEKDAY,3,4/1/17,2017,21/9/17,0
280,9314,WSA,EFSA0087180,FLXI,1.0,7/11/16,2016,500.0,2/11/16,Wednesday,WEEKDAY,3,4/1/17,2017,21/9/17,0
281,5276,WSA,EFSA0087217,BIRT,,10/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,4/1/17,2017,21/9/17,0
282,5359,WSA,EFSA0087265,BIRT,,13/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,4/1/17,2017,21/9/17,0
283,5879,WSA,EFSA0087242,MIIS,,12/11/16,2016,100.0,2/11/16,Wednesday,WEEKDAY,3,5/1/17,2017,21/9/17,0
284,9697,WSA,EFSA0087574,FLXI,5.0,26/11/16,2016,500.0,2/11/16,Wednesday,WEEKDAY,3,5/1/17,2017,21/9/17,0
285,10253,WSA,EFSA0087367,FLXI,1.0,19/11/16,2016,472.0,2/11/16,Wednesday,WEEKDAY,3,6/1/17,2017,21/9/17,0
286,7770,WSA,EFSA0087949,FLXI,5.0,5/12/16,2016,489.0,2/11/16,Wednesday,WEEKDAY,3,6/1/17,2017,21/9/17,0
287,7959,WSA,EFSA0087459,MIIS,,22/11/16,2016,100.0,2/11/16,Wednesday,WEEKDAY,3,7/1/17,2017,21/9/17,0
288,5927,WSA,EFSA0087263,BIRT,,13/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,8/1/17,2017,21/9/17,0
289,4619,WSA,EFSA0087250,BIRT,,12/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,9/1/17,2017,21/9/17,0
290,5680,WSA,EFSA0088033,FLXI,5.0,7/12/16,2016,470.0,2/11/16,Wednesday,WEEKDAY,3,10/1/17,2017,21/9/17,0
291,4879,WSA,EFSA0087258,FLXI,7.0,13/11/16,2016,500.0,2/11/16,Wednesday,WEEKDAY,3,11/1/17,2017,21/9/17,0
292,5287,WSA,EFSA0087406,BIRT,,20/11/16,2016,10.0,2/11/16,Wednesday,WEEKDAY,3,11/1/17,2017,21/9/17,0
293,9332,WSA,EFSA0087331,BIRT,,17/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,12/1/17,2017,21/9/17,0
294,4161,WSA,EFSA0087655,FLXI,7.0,28/11/16,2016,99.62,2/11/16,Wednesday,WEEKDAY,3,12/1/17,2017,21/9/17,0
295,8642,WSA,EFSA0087814,FLXI,3.0,2/12/16,2016,40.0,2/11/16,Wednesday,WEEKDAY,3,13/1/17,2017,21/9/17,0
296,7932,WSA,EFSA0087309,MIIS,,16/11/16,2016,100.0,2/11/16,Wednesday,WEEKDAY,3,15/1/17,2017,21/9/17,0
297,8835,WSA,EFSA0087473,BIRT,,22/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,15/1/17,2017,21/9/17,1
298,6444,WSA,EFSA0087690,BIRT,,29/11/16,2016,30.0,2/11/16,Wednesday,WEEKDAY,3,18/1/17,2017,21/9/17,1
299,11213,WSA,EFSA0088032,FLXI,7.0,7/12/16,2016,467.0,2/11/16,Wednesday,WEEKDAY,3,19/1/17,2017,21/9/17,1
300,10141,WSA,EFSA0087985,FLXI,3.0,6/12/16,2016,496.0,2/11/16,Wednesday,WEEKDAY,3,3/2/17,2017,21/9/17,1
301,9159,WSA,EFSA0088090,FLXI,8.0,8/12/16,2016,480.0,2/11/16,Wednesday,WEEKDAY,3,5/2/17,2017,21/9/17,1
302,11208,WSA,EFSA0088127,FLXI,8.0,9/12/16,2016,452.0,2/11/16,Wednesday,WEEKDAY,3,5/2/17,2017,21/9/17,1
303,3106,WSA,EFSA0087380,BIRT,,19/11/16,2016,5.6,3/11/16,Thursday,WEEKDAY,3,1/1/17,2017,21/9/17,0
304,5019,WSA,EFSA0087680,FLXI,4.0,29/11/16,2016,160.0,3/11/16,Thursday,WEEKDAY,3,1/1/17,2017,21/9/17,0
305,11685,WSA,EFSA0088035,FLXI,8.0,7/12/16,2016,499.0,3/11/16,Thursday,WEEKDAY,3,1/1/17,2017,21/9/17,0
306,8728,WSA,EFSA0087169,FLXI,1.0,6/11/16,2016,260.0,3/11/16,Thursday,WEEKDAY,3,3/1/17,2017,21/9/17,0
307,2624,WSA,EFSA0087226,FLXI,4.0,11/11/16,2016,500.0,3/11/16,Thursday,WEEKDAY,3,4/1/17,2017,21/9/17,0
308,11305,WSA,EFSA0088036,MIIS,,7/12/16,2016,101.0,3/11/16,Thursday,WEEKDAY,3,4/1/17,2017,21/9/17,0
309,4830,WSA,EFSA0087198,FLXI,2.0,9/11/16,2016,350.0,3/11/16,Thursday,WEEKDAY,3,5/1/17,2017,21/9/17,0
310,3881,WSA,EFSA0087623,BIRT,,27/11/16,2016,30.0,3/11/16,Thursday,WEEKDAY,3,5/1/17,2017,21/9/17,0
311,4377,WSA,EFSA0087534,FLXI,8.0,24/11/16,2016,11.0,3/11/16,Thursday,WEEKDAY,3,6/1/17,2017,21/9/17,0
312,1763,WSA,EFSA0087251,FLXI,1.0,12/11/16,2016,18.5,3/11/16,Thursday,WEEKDAY,3,7/1/17,2017,21/9/17,0
313,10928,WSA,EFSA0087241,MIIS,,12/11/16,2016,100.0,3/11/16,Thursday,WEEKDAY,3,11/1/17,2017,21/9/17,0
314,10868,WSA,EFSA0087432,MIIS,,21/11/16,2016,100.0,3/11/16,Thursday,WEEKDAY,3,11/1/17,2017,21/9/17,0
315,1911,WSA,EFSA0087472,BIRT,,22/11/16,2016,30.0,3/11/16,Thursday,WEEKDAY,3,13/1/17,2017,21/9/17,0
316,5626,WSA,EFSA0087695,BIRT,,29/11/16,2016,12.0,3/11/16,Thursday,WEEKDAY,3,14/1/17,2017,21/9/17,0
317,4262,WSA,EFSA0088297,FLXI,3.0,12/12/16,2016,476.0,3/11/16,Thursday,WEEKDAY,3,14/1/17,2017,21/9/17,0
318,1587,WSA,EFSA0087523,MIIS,,24/11/16,2016,100.0,3/11/16,Thursday,WEEKDAY,3,15/1/17,2017,21/9/17,0
319,3347,WSA,EFSA0087490,FLXI,2.0,23/11/16,2016,147.0,3/11/16,Thursday,WEEKDAY,3,19/1/17,2017,21/9/17,1
320,11239,WSA,EFSA0087503,MIIS,,23/11/16,2016,25.2,3/11/16,Thursday,WEEKDAY,3,19/1/17,2017,21/9/17,1
321,9830,WSA,EFSA0087677,FLXI,7.0,29/11/16,2016,259.4,3/11/16,Thursday,WEEKDAY,3,24/1/17,2017,21/9/17,1
322,4545,WSA,EFSA0088131,FLXI,8.0,9/12/16,2016,470.0,3/11/16,Thursday,WEEKDAY,3,24/1/17,2017,21/9/17,1
323,4073,WSA,EFSA0087742,BIRT,,30/11/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,1/1/17,2017,21/9/17,0
324,9909,WSA,EFSA0087441,FLXI,3.0,21/11/16,2016,27.0,4/11/16,Friday,WEEKDAY,3,3/1/17,2017,21/9/17,0
325,8174,WSA,EFSA0087909,FLXI,2.0,4/12/16,2016,482.0,4/11/16,Friday,WEEKDAY,3,3/1/17,2017,21/9/17,0
326,8457,WSA,EFSA0087175,MIIS,,6/11/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,4/1/17,2017,21/9/17,0
327,5528,WSA,EFSA0087335,BIRT,,17/11/16,2016,0.5,4/11/16,Friday,WEEKDAY,3,4/1/17,2017,21/9/17,0
328,1852,WSA,EFSA0087549,MIIS,,25/11/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,4/1/17,2017,21/9/17,0
329,4977,WSA,EFSA0087194,MIIS,,8/11/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,5/1/17,2017,21/9/17,0
330,5286,WSA,EFSA0087485,FLXI,2.0,23/11/16,2016,374.1,4/11/16,Friday,WEEKDAY,3,6/1/17,2017,21/9/17,0
331,9326,WSA,EFSA0087315,BIRT,,16/11/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,8/1/17,2017,21/9/17,0
332,8000,WSA,EFSA0087481,FLXI,4.0,23/11/16,2016,500.0,4/11/16,Friday,WEEKDAY,3,8/1/17,2017,21/9/17,0
333,3030,WSA,EFSA0087225,FLXI,1.0,11/11/16,2016,500.0,4/11/16,Friday,WEEKDAY,3,9/1/17,2017,21/9/17,0
334,8001,WSA,EFSA0087563,BIRT,,25/11/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,9/1/17,2017,21/9/17,0
335,8815,WSA,EFSA0087227,FLXI,4.0,11/11/16,2016,260.67,4/11/16,Friday,WEEKDAY,3,10/1/17,2017,21/9/17,0
336,4065,WSA,EFSA0087819,BIRT,,2/12/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,10/1/17,2017,21/9/17,0
337,10411,WSA,EFSA0087892,BIRT,,4/12/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,12/1/17,2017,21/9/17,0
338,3545,WSA,EFSA0087330,MIIS,,17/11/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,13/1/17,2017,21/9/17,0
339,10163,WSA,EFSA0087377,BIRT,,19/11/16,2016,25.1,4/11/16,Friday,WEEKDAY,3,15/1/17,2017,21/9/17,0
340,7529,WSA,EFSA0087934,MIIS,,5/12/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,15/1/17,2017,21/9/17,0
341,2183,WSA,EFSA0087413,FLXI,4.0,21/11/16,2016,500.0,4/11/16,Friday,WEEKDAY,3,16/1/17,2017,21/9/17,0
342,8694,WSA,EFSA0087439,FLXI,7.0,21/11/16,2016,28.04,4/11/16,Friday,WEEKDAY,3,17/1/17,2017,21/9/17,0
343,9673,WSA,EFSA0087875,MIIS,,4/12/16,2016,100.0,4/11/16,Friday,WEEKDAY,3,17/1/17,2017,21/9/17,0
344,4673,WSA,EFSA0087818,BIRT,,2/12/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,18/1/17,2017,21/9/17,0
345,9655,WSA,EFSA0087530,BIRT,,24/11/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,19/1/17,2017,21/9/17,0
346,7236,WSA,EFSA0087824,BIRT,,2/12/16,2016,4.5,4/11/16,Friday,WEEKDAY,3,20/1/17,2017,21/9/17,0
347,4538,WSA,EFSA0088087,FLXI,2.0,8/12/16,2016,455.0,4/11/16,Friday,WEEKDAY,3,21/1/17,2017,21/9/17,0
348,9905,WSA,EFSA0087739,BIRT,,30/11/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,26/1/17,2017,21/9/17,0
349,5975,WSA,EFSA0087846,BIRT,,3/12/16,2016,30.0,4/11/16,Friday,WEEKDAY,3,30/1/17,2017,21/9/17,1
350,6776,WSA,EFSA0087863,FLXI,5.0,4/12/16,2016,375.0,4/11/16,Friday,WEEKDAY,3,2/2/17,2017,21/9/17,1
351,10521,WSA,EFSA0087216,FLXI,6.0,10/11/16,2016,54.0,5/11/16,Saturday,WEEKEND,3,3/1/17,2017,21/9/17,0
352,7899,WSA,EFSA0087363,FLXI,1.0,19/11/16,2016,500.0,5/11/16,Saturday,WEEKEND,3,3/1/17,2017,21/9/17,0
353,8762,WSA,EFSA0087469,FLXI,3.0,22/11/16,2016,42.4,5/11/16,Saturday,WEEKEND,3,4/1/17,2017,21/9/17,0
354,11111,WSA,EFSA0087951,FLXI,6.0,5/12/16,2016,474.0,5/11/16,Saturday,WEEKEND,3,4/1/17,2017,21/9/17,0
355,8044,WSA,EFSA0087821,BIRT,,2/12/16,2016,9.0,5/11/16,Saturday,WEEKEND,3,5/1/17,2017,21/9/17,0
356,1950,WSA,EFSA0087267,BIRT,,13/11/16,2016,30.0,5/11/16,Saturday,WEEKEND,3,6/1/17,2017,21/9/17,0
357,2657,WSA,EFSA0087354,FLXI,3.0,18/11/16,2016,33.0,5/11/16,Saturday,WEEKEND,3,7/1/17,2017,21/9/17,0
358,8786,WSA,EFSA0087891,BIRT,,4/12/16,2016,30.0,5/11/16,Saturday,WEEKEND,3,8/1/17,2017,21/9/17,0
359,8084,WSA,EFSA0087475,BIRT,,22/11/16,2016,14.4,5/11/16,Saturday,WEEKEND,3,9/1/17,2017,21/9/17,0
360,2017,WSA,EFSA0088089,FLXI,3.0,8/12/16,2016,495.0,5/11/16,Saturday,WEEKEND,3,9/1/17,2017,21/9/17,0
361,5938,WSA,EFSA0087310,MIIS,,16/11/16,2016,100.0,5/11/16,Saturday,WEEKEND,3,13/1/17,2017,21/9/17,0
362,2159,WSA,EFSA0087502,BIRT,,23/11/16,2016,30.0,5/11/16,Saturday,WEEKEND,3,13/1/17,2017,21/9/17,0
363,9454,WSA,EFSA0087953,FLXI,1.0,6/12/16,2016,500.0,5/11/16,Saturday,WEEKEND,3,13/1/17,2017,21/9/17,0
